,,,業務,,觀光,,探親,,會議,,求學,,展覽,,醫療,,其他,,
,,,Business,,Leisure,,Visit Relatives,,Conference,,Study,,Exhibition,,Medical Treatment,,Others,,
年別,月份,居住地,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,小計
Years,Months,Residence,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Total
111,8,列支敦斯登(Liechtenstein),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8,白俄羅斯(Belarus),2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,10
111,8,烏克蘭(Ukraine ),28,0,0,0,0,1,0,0,1,10,0,5,0,0,22,7,74
111,8,教廷(Holy See),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,8,克羅埃西亞(Croatia),22,1,0,0,1,0,0,0,1,0,0,0,0,0,29,3,57
111,8,波士尼亞(Bosnia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8,愛沙尼亞(Estonia),3,0,0,0,0,0,0,0,2,4,0,0,0,0,5,1,15
111,8,立陶宛(Lithuania),33,1,0,0,0,0,0,0,9,7,0,0,0,0,43,9,102
111,8,拉脫維亞(Latvia),33,1,1,0,0,0,0,0,0,0,0,0,0,0,43,7,85
111,8,馬其頓(Macedonia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,8,斯洛凡尼亞(Slovenia),0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,9
111,8,斯洛伐克(Slovakia),3,0,0,0,2,1,0,0,9,6,0,0,0,0,11,9,41
111,8,俄羅斯(Russian Federation),23,3,0,0,3,6,1,0,5,11,0,0,0,0,74,72,198
111,8,東德(German Democratic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8,波蘭(Poland),48,6,0,0,4,1,0,0,10,22,0,0,0,0,102,38,231
111,8,捷克(Czech),5,0,1,0,1,0,1,0,13,13,0,0,0,0,19,10,63
111,8,匈牙利(Hungary),4,0,0,0,0,0,0,0,6,8,0,0,0,0,19,12,49
111,8,阿爾巴尼亞(Albania),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
111,8,羅馬尼亞(Romania),11,2,0,0,1,4,1,0,3,1,0,0,0,0,32,7,62
111,8,保加利亞(Bulgaria),2,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,18
111,8,摩爾多瓦(Moldova),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8,聖馬利諾(San Marino),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8,其他未列明(Unknow),1,0,0,0,2,1,1,0,2,2,0,0,0,0,1905,1311,3225
111,9,亞洲地區(Asia),3380,642,52,49,1030,1401,94,29,1286,1453,58,20,68,64,25869,19434,54929
111,9,日本(Japan),1513,109,9,10,133,144,35,4,73,191,14,5,0,2,1936,1445,5623
111,9,韓國(Korea),302,32,6,4,41,30,5,1,17,70,3,1,0,0,496,400,1408
111,9,北韓(DPRK),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,香港(Hong Kong),37,17,2,2,87,64,0,1,512,425,1,0,4,5,952,899,3008
111,9,中國大陸(China),212,32,1,0,29,21,0,0,352,328,0,0,45,35,326,1252,2633
111,9,澳門(Macao),2,0,0,0,9,7,0,0,74,51,0,0,1,1,111,139,395
111,9,蒙古(Mongolia),0,0,0,0,1,2,0,0,5,4,0,0,0,0,74,95,181
111,9,越南(Vietnam),61,77,7,13,330,662,8,8,43,97,0,0,3,3,8671,5748,15731
111,9,泰國(Thailand),72,122,2,6,22,42,4,5,25,94,2,2,0,1,2515,920,3834
111,9,馬來西亞(Malaysia),252,59,10,7,86,93,10,1,8,9,9,8,4,6,1808,1803,4173
111,9,新加坡(Singapore),392,123,7,3,138,128,7,1,6,9,10,1,0,0,275,133,1233
111,9,菲律賓(Philippines),111,24,1,1,20,41,3,1,18,21,0,0,3,3,2521,3036,5804
111,9,汶萊(Brunei),2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,9
111,9,印尼(Indonesia),116,18,0,1,71,91,2,0,81,81,1,0,5,4,5149,3007,8627
111,9,柬埔寨(Cambodia),3,3,0,0,1,1,0,0,0,0,0,0,0,0,9,15,32
111,9,寮國(Laos),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
111,9,帝汶(Timor),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,緬甸(Myanmar),4,2,1,1,15,24,0,2,10,26,6,3,3,4,176,244,521
111,9,索羅門群島(Solomon Islands),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,吐瓦魯(Tuvalu),8,4,0,0,0,0,2,0,0,0,0,0,0,0,2,3,19
111,9,印度(India),184,10,0,0,30,38,14,4,42,32,10,0,0,0,617,233,1214
111,9,巴基斯坦(Pakistan),15,0,0,0,2,0,0,0,7,3,0,0,0,0,35,11,73
111,9,斯里蘭卡(Sri Lanka),8,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,20
111,9,孟加拉(Bangladesh),7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,43
111,9,尼泊爾(Nepal),1,0,0,0,0,0,0,0,1,1,0,0,0,0,26,1,30
111,9,不丹(Bhutan ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14
111,9,馬爾地夫(Maldives),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,9,塞席爾(Seychelles),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,吉里巴斯(Kiribati),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
111,9,伊朗(Iran),2,2,0,0,0,2,0,0,1,1,0,0,0,0,12,7,27
111,9,伊拉克(Iraq),6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
111,9,巴林(Bahrain),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,南葉門(South Yemen),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,沙烏地阿拉伯(Saudi Arabia),1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,11
111,9,科威特(Kuwait),2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
111,9,卡達(Qatar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,阿曼(Oman),1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
111,9,以色列(Israel),48,4,0,0,8,4,2,1,6,6,1,0,0,0,18,3,101
111,9,約旦(Jordan),3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,15
111,9,敘利亞(Syria),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,9,黎巴嫩(Lebanon),1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,9
111,9,阿拉伯聯合大公國(UAE),3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
111,9,葉門(Yemen),1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4
111,9,土耳其(Turkey),6,0,3,1,1,1,0,0,3,3,0,0,0,0,36,22,76
111,9,賽普勒斯(Cyprus),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
111,9,阿富汗(Afghanistan),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,9,非洲地區(Africa),29,4,0,0,11,7,1,1,17,6,3,0,0,0,192,120,391
111,9,埃及(Egypt),8,1,0,0,1,0,0,0,5,1,0,0,0,0,19,9,44
111,9,摩洛哥(Morocco),1,0,0,0,1,0,0,0,0,1,0,0,0,0,6,1,10
111,9,阿爾及利亞(Algeria),5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8
111,9,突尼西亞(Tunisia),1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
111,9,"利比亞(Libya
)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,9,蘇丹(Sudan),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
111,9,索馬利亞(Somalia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,南非(S. Africa),7,1,0,0,3,2,0,0,1,1,0,0,0,0,63,53,131
111,9,象牙海岸(Cote D'ivoire),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
111,9,奈及利亞(Nigeria),3,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,14
111,9,賴比瑞亞(Liberia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,幾內亞(Guinea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,安哥拉(Angola),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,剛果共和國(Congo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,中非共和國(Central African),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,波札那(Botswana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,喀麥隆(Cameroon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,9,查德(Chad),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,衣索匹亞(Ethiopia),0,0,0,0,0,0,0,0,4,0,0,0,0,0,36,5,45
111,9,加彭(Gabon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,甘比亞(Gambia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
111,9,迦納(Ghana),0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,4
111,9,肯亞(Kenya),0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,6
111,9,賴索托(Lesotho),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
111,9,馬拉加西(Madagascar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,模里西斯(Mauritius),0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,6
111,9,馬利(Mali),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,馬拉威(Malawi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
111,9,莫三鼻克(Mozambique),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
111,9,尼日(Niger),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,9,盧安達(Rwanda),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
111,9,塞內加爾(Senegal),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
111,9,獅子山(Sierra Leone),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,坦桑尼亞(Tanzania),1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,9
111,9,烏干達(Uganda),0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4
111,9,尚比亞(Zambia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,多哥(Togolese Republic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,辛巴威(Zimbabwe),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
111,9,史瓦濟蘭(Swaziland),0,0,0,0,0,2,0,1,1,2,0,0,0,0,23,36,65
111,9,布吉納法索(Burkina Faso),0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,6
111,9,貝南(Benin),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,赤道幾內亞(Equatorial Guinea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,維德角島(Cape Verde),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,吉布地(Djibouti),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
111,9,西撒哈拉(Saharaui),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,幾內亞比索(Guinea Bissau),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,葛摩(Comoros),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,留尼旺(Reunion),0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
111,9,聖多美及普林西比(Sao Tome & Principe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,美洲地區(Americas),1167,155,166,82,836,626,32,10,145,130,2,3,10,6,1804,868,6042
111,9,美國(USA),1038,129,140,58,700,526,17,4,85,72,2,1,6,4,1258,491,4531
111,9,加拿大(Canada),85,21,25,24,127,85,7,3,12,6,0,2,3,2,211,103,716
111,9,百慕達(Bermuda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,墨西哥(Mexico),10,1,0,0,3,4,0,0,4,0,0,0,0,0,32,15,69
111,9,巴拿馬(Panama),0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,8
111,9,巴貝多(Barbados),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,巴哈馬(Bahamas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,古巴(Cuba),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,哥斯達黎加(Costa Rica),2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
111,9,多明尼加(Dominican Rep.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
111,9,瓜地馬拉(Guatemala),3,1,1,0,0,1,1,0,4,11,0,0,0,0,27,27,76
111,9,宏都拉斯(Honduras),1,0,0,0,0,1,0,0,13,9,0,0,0,0,49,38,111
111,9,海地(Haiti),0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,18,44
111,9,牙買加(Jamaica),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
111,9,尼加拉瓜(Nicaragua),0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3,13
111,9,薩爾瓦多(El Salvador),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
111,9,千里達及托貝哥(Trinidad),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,9,聖文森(Saint Vincent),0,1,0,0,0,0,3,0,0,1,0,0,0,0,3,8,16
111,9,貝里斯(Belize),1,2,0,0,0,0,1,0,4,3,0,0,0,0,24,29,64
111,9,格瑞那達(Grenada),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
111,9,聖露西亞(Saint Lucia),0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,28,38
111,9,聖克里斯多福(St. Christopher),1,0,0,0,0,0,0,0,0,2,0,0,0,0,9,9,21
111,9,阿根廷(Argentina),2,0,0,0,0,1,0,0,0,0,0,0,0,0,12,7,22
111,9,巴西(Brazil),15,0,0,0,0,1,1,0,7,7,0,0,0,0,26,17,74
111,9,智利(Chile),2,0,0,0,3,1,0,0,4,0,0,0,0,0,4,2,16
111,9,委內瑞拉(Venezuela),2,0,0,0,0,0,0,0,2,0,0,0,0,0,15,6,25
111,9,玻利維亞(Bolivia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
111,9,哥倫比亞(Colombia),2,0,0,0,0,1,2,0,1,0,0,0,0,0,10,8,24
111,9,厄瓜多爾(Ecuador),1,0,0,0,0,1,0,1,0,2,0,0,0,0,4,4,13
111,9,巴拉圭(Paraguay),0,0,0,0,0,0,0,2,6,16,0,0,0,0,45,36,105
111,9,秘魯(Peru),1,0,0,0,0,1,0,0,1,0,0,0,0,0,7,8,18
111,9,烏拉圭(Uruguay),0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,7
111,9,蘇利南(Suriname),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
111,9,蓋亞納(Guyana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
111,9,大洋洲地區(Oceania),82,25,29,10,154,116,8,5,11,11,2,1,7,10,217,106,794
111,9,澳洲(Australia),71,22,27,10,134,90,6,1,7,9,1,1,0,2,155,65,601
111,9,紐西蘭(New Zealand),9,2,2,0,20,24,1,0,1,0,1,0,0,0,40,17,117
111,9,裴濟(Fiji),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
111,9,諾魯(Nauru),0,0,0,0,0,1,0,0,0,1,0,0,2,0,3,2,9
111,9,帛琉(Palau),1,0,0,0,0,1,0,0,1,0,0,0,4,6,4,7,24
111,9,東加(Tonga),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,巴布亞新幾內亞(Papua New Guinea),0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,11
111,9,萬那杜(Vanuatu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
111,9,馬紹爾(Marshall),0,1,0,0,0,0,1,4,1,1,0,0,1,2,9,8,28
111,9,大溪地(Tahiti),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,密克羅尼西亞(Micronesian),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,9,歐洲地區(Europe),1442,123,112,43,339,188,12,2,337,322,8,2,2,0,2402,731,6065
111,9,比利時(Belgium),36,4,2,0,10,2,0,0,9,13,0,0,0,0,73,17,166
111,9,法國(France),118,19,16,10,54,19,2,0,63,52,1,1,0,0,316,146,817
111,9,德國(Germany),240,23,24,10,88,62,4,0,109,59,2,0,0,0,260,73,954
111,9,義大利(Italy),86,8,7,2,16,3,0,0,10,16,0,0,1,0,131,55,335
111,9,荷蘭(Netherlands),199,6,5,2,25,8,1,2,24,19,1,0,0,0,172,35,499
111,9,英國(U.K.),272,25,29,9,60,31,1,0,24,44,0,0,1,0,591,96,1183
111,9,西班牙(Spain),50,5,4,0,4,2,0,0,15,10,0,0,0,0,96,38,224
111,9,瑞典(Sweden),28,2,4,1,5,2,0,0,11,10,0,0,0,0,34,11,108
111,9,瑞士(Switzerland),25,0,0,1,20,3,0,0,7,7,0,0,0,0,39,9,111
111,9,挪威(Norway),25,1,2,1,8,2,0,0,3,3,0,0,0,0,11,3,59
111,9,丹麥(Denmark),41,3,3,0,5,7,0,0,1,3,0,0,0,0,92,9,164
111,9,愛爾蘭(Ireland),35,0,2,0,10,2,0,0,1,0,1,0,0,0,39,5,95
111,9,冰島(Iceland),2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
111,9,葡萄牙(Portugal),11,5,2,0,1,2,0,0,0,3,0,0,0,0,52,22,98
111,9,芬蘭(Finland),11,2,3,0,4,1,0,0,4,2,0,0,0,0,11,3,41
111,9,奧地利(Austria),28,0,2,3,5,13,0,0,4,4,0,0,0,0,15,5,79
111,9,南斯拉夫(Yugoslavia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,希臘(Greece),5,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,13
111,9,馬爾他(Malta),4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
111,9,盧森堡(Luxembourg),3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,10
111,9,摩納哥(Monaco),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,安道爾(Andorra),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,列支敦斯登(Liechtenstein),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,白俄羅斯(Belarus),1,0,0,0,0,1,0,0,1,0,0,0,0,0,9,3,15
111,9,烏克蘭(Ukraine ),20,3,0,0,1,2,0,0,8,11,0,0,0,0,24,21,90
111,9,教廷(Holy See),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,9,克羅埃西亞(Croatia),18,1,0,0,0,0,0,0,2,0,0,0,0,0,52,2,75
111,9,波士尼亞(Bosnia),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
111,9,愛沙尼亞(Estonia),1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4
111,9,立陶宛(Lithuania),40,3,0,1,1,0,2,0,3,3,0,0,0,0,33,7,93
111,9,拉脫維亞(Latvia),26,1,0,1,1,2,0,0,0,0,0,0,0,0,27,0,58
111,9,馬其頓(Macedonia),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3
111,9,斯洛凡尼亞(Slovenia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
111,9,斯洛伐克(Slovakia),5,0,1,0,3,1,0,0,1,2,0,0,0,0,22,12,47
111,9,俄羅斯(Russian Federation),27,4,0,0,3,11,0,0,7,21,3,1,0,0,93,72,242
111,9,東德(German Democratic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,波蘭(Poland),33,2,0,2,2,2,1,0,9,13,0,0,0,0,104,25,193
111,9,捷克(Czech),10,1,3,0,3,0,1,0,7,14,0,0,0,0,22,12,73
111,9,匈牙利(Hungary),12,1,1,0,3,6,0,0,1,2,0,0,0,0,13,8,47
111,9,阿爾巴尼亞(Albania),2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
111,9,羅馬尼亞(Romania),7,1,1,0,3,0,0,0,3,3,0,0,0,0,17,5,40
111,9,保加利亞(Bulgaria),10,1,0,0,1,0,0,0,1,0,0,0,0,0,6,0,19
111,9,摩爾多瓦(Moldova),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,聖馬利諾(San Marino),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,其他未列明(Unknow),0,1,0,0,0,1,0,0,2,0,0,0,0,0,57,36,97
111,10,亞洲地區(Asia),8381,1567,6882,7002,2053,2901,533,188,318,392,236,83,100,91,21803,17737,70267
111,10,日本(Japan),3585,375,1508,780,249,291,168,24,23,44,44,17,3,5,1753,756,9625
111,10,韓國(Korea),1516,224,988,736,138,125,82,24,18,9,36,10,0,0,606,355,4867
111,10,北韓(DPRK),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10,香港(Hong Kong),394,157,115,90,344,307,3,2,33,40,1,0,10,16,802,693,3007
111,10,中國大陸(China),261,21,3,0,85,201,0,0,64,41,0,0,46,27,402,1310,2461
111,10,澳門(Macao),4,0,1,1,15,12,0,0,6,24,0,0,1,2,46,28,140
111,10,蒙古(Mongolia),1,0,1,3,1,6,1,1,1,9,0,0,2,5,22,17,70
111,10,越南(Vietnam),142,121,186,319,331,735,35,13,55,87,7,5,7,4,8203,6171,16421
111,10,泰國(Thailand),192,100,1187,2199,99,262,47,29,18,48,60,27,0,1,2017,826,7112
111,10,馬來西亞(Malaysia),471,133,930,962,192,230,54,23,14,11,13,2,11,4,881,758,4689
111,10,新加坡(Singapore),951,265,1452,1245,325,303,54,15,3,3,16,8,2,3,363,215,5223
111,10,菲律賓(Philippines),209,74,356,495,69,162,22,18,6,7,9,3,4,8,2524,2829,6795
111,10,汶萊(Brunei),1,1,3,1,1,2,0,0,0,0,0,0,0,0,0,2,11
111,10,印尼(Indonesia),152,35,55,88,94,148,15,15,41,47,25,6,8,7,3346,3525,7607
111,10,柬埔寨(Cambodia),3,4,8,12,9,7,0,0,2,0,0,0,0,0,12,13,70
111,10,寮國(Laos),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,5
111,10,帝汶(Timor),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10,緬甸(Myanmar),7,3,1,10,20,36,4,5,2,11,0,0,4,9,84,51,247
111,10,索羅門群島(Solomon Islands),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10,吐瓦魯(Tuvalu),0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,3,9
111,10,印度(India),236,25,14,9,41,43,28,8,21,8,16,3,0,0,507,123,1082
111,10,巴基斯坦(Pakistan),22,1,1,0,1,1,0,2,1,1,0,0,0,0,47,11,88
111,10,斯里蘭卡(Sri Lanka),7,2,0,0,0,0,1,0,1,0,1,0,0,0,4,3,19
111,10,孟加拉(Bangladesh),14,0,0,0,2,0,1,0,0,0,0,0,0,0,21,3,41
111,10,尼泊爾(Nepal),1,0,0,0,2,0,2,0,0,0,0,0,0,0,8,6,19
111,10,不丹(Bhutan ),1,1,0,1,0,0,0,0,0,0,0,0,0,0,19,0,22
111,10,馬爾地夫(Maldives),0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3
111,10,塞席爾(Seychelles),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10,吉里巴斯(Kiribati),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10,伊朗(Iran),7,0,0,0,2,2,0,0,1,1,0,0,0,0,9,7,29
111,10,伊拉克(Iraq),8,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,11
111,10,巴林(Bahrain),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
111,10,南葉門(South Yemen),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10,沙烏地阿拉伯(Saudi Arabia),4,0,1,0,0,0,1,0,1,0,0,0,0,0,5,2,14
111,10,科威特(Kuwait),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
111,10,卡達(Qatar),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
111,10,阿曼(Oman),2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,6
111,10,以色列(Israel),84,11,16,9,6,6,1,1,1,0,1,1,0,0,35,14,186
111,10,約旦(Jordan),13,0,0,0,2,0,2,1,3,0,0,0,0,0,15,1,37
111,10,敘利亞(Syria),2,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,9
111,10,黎巴嫩(Lebanon),0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,0,14
111,10,阿拉伯聯合大公國(UAE),3,0,2,1,2,3,0,0,0,0,0,0,0,0,2,1,14
111,10,葉門(Yemen),2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9
111,10,土耳其(Turkey),29,6,8,6,6,3,2,0,1,0,2,0,1,0,28,3,95
111,10,賽普勒斯(Cyprus),3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6
111,10,阿富汗(Afghanistan),4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7
111,10,非洲地區(Africa),71,13,6,2,13,4,11,15,1,3,2,0,1,0,226,101,469
111,10,埃及(Egypt),19,2,0,0,1,1,0,0,0,0,0,0,0,0,15,2,40
111,10,摩洛哥(Morocco),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5
111,10,阿爾及利亞(Algeria),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,10,突尼西亞(Tunisia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
111,10,"利比亞(Libya
)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
111,10,蘇丹(Sudan),1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6
111,10,索馬利亞(Somalia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,10,南非(S. Africa),26,2,3,0,4,1,0,0,0,0,1,0,0,0,65,45,147
111,10,象牙海岸(Cote D'ivoire),1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5
111,10,奈及利亞(Nigeria),1,0,0,0,4,0,1,1,0,1,0,0,0,0,9,6,23
111,10,賴比瑞亞(Liberia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10,幾內亞(Guinea),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
111,10,安哥拉(Angola),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10,剛果共和國(Congo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,10,中非共和國(Central African),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
